startingAirport,destinationAirport,departureHour,segmentsAirlineName
OAK,ORD,13,Alaska Airlines||Alaska Airlines||Delta
OAK,ORD,13,Alaska Airlines||Alaska Airlines||United
OAK,ORD,13,Alaska Airlines||United
OAK,ORD,13,Alaska Airlines||United||United
OAK,ORD,13,Delta||Delta
OAK,ORD,13,Delta||Delta||Delta
OAK,ORD,13,Delta||Delta||United
OAK,ORD,13,Delta||United
OAK,ORD,13,Spirit Airlines||Spirit Airlines
OAK,ORD,14,Alaska Airlines||Alaska Airlines
OAK,ORD,14,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,ORD,14,Alaska Airlines||Alaska Airlines||Delta
OAK,ORD,14,Alaska Airlines||Alaska Airlines||United
OAK,ORD,14,Alaska Airlines||United
OAK,ORD,14,Alaska Airlines||United||United
OAK,ORD,14,Delta||Delta||Delta
OAK,ORD,14,Delta||Delta||United
OAK,ORD,14,Delta||United
OAK,ORD,14,Delta||United||Alaska Airlines
OAK,ORD,14,Delta||United||United
OAK,ORD,14,Spirit Airlines
OAK,ORD,14,Spirit Airlines||Spirit Airlines
OAK,ORD,15,Alaska Airlines||Alaska Airlines
OAK,ORD,15,Alaska Airlines||Alaska Airlines||United
OAK,ORD,15,Alaska Airlines||United
OAK,ORD,15,Spirit Airlines||Spirit Airlines
OAK,ORD,16,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,ORD,16,Alaska Airlines||Alaska Airlines||United
OAK,ORD,16,Alaska Airlines||United
OAK,ORD,17,Alaska Airlines||Alaska Airlines
OAK,ORD,17,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,ORD,17,Alaska Airlines||Alaska Airlines||Delta
OAK,ORD,17,Alaska Airlines||Alaska Airlines||United
OAK,ORD,17,Alaska Airlines||United
OAK,ORD,17,Delta||Delta
OAK,ORD,17,Delta||Delta||Delta
OAK,ORD,17,Delta||Delta||United
OAK,ORD,17,Delta||United
OAK,ORD,17,Delta||United||United
OAK,ORD,17,Spirit Airlines||Spirit Airlines
OAK,ORD,18,Alaska Airlines||Alaska Airlines
OAK,ORD,18,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,ORD,18,Alaska Airlines||Alaska Airlines||United
OAK,ORD,18,Alaska Airlines||United
OAK,ORD,18,Alaska Airlines||United||United
OAK,ORD,18,Delta||Alaska Airlines||Alaska Airlines
OAK,ORD,18,Delta||Delta||Delta
OAK,ORD,18,Delta||Delta||United
OAK,ORD,18,Delta||United
OAK,ORD,18,Delta||United||United
OAK,ORD,18,Spirit Airlines||Spirit Airlines
OAK,ORD,19,Alaska Airlines||Alaska Airlines
OAK,ORD,19,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,ORD,19,Alaska Airlines||Alaska Airlines||Delta
OAK,ORD,19,Alaska Airlines||Alaska Airlines||United
OAK,ORD,19,Alaska Airlines||United
OAK,ORD,19,Spirit Airlines||Spirit Airlines
OAK,ORD,20,Alaska Airlines||Alaska Airlines
OAK,ORD,20,Alaska Airlines||Alaska Airlines||Delta
OAK,ORD,20,Alaska Airlines||Alaska Airlines||United
OAK,ORD,20,Alaska Airlines||United
OAK,ORD,20,Delta||Delta
OAK,ORD,20,Delta||Delta||Delta
OAK,ORD,20,Delta||Delta||United
OAK,ORD,20,Delta||United||United
OAK,ORD,20,Spirit Airlines||Spirit Airlines
OAK,ORD,21,Alaska Airlines||Alaska Airlines
OAK,ORD,21,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,ORD,21,Alaska Airlines||Alaska Airlines||Delta
OAK,ORD,21,Alaska Airlines||Alaska Airlines||United
OAK,ORD,21,Alaska Airlines||United
OAK,ORD,21,Delta||Delta||Delta
OAK,ORD,21,Delta||Delta||United
OAK,ORD,21,Delta||United
OAK,ORD,22,Alaska Airlines||Alaska Airlines
OAK,ORD,22,Alaska Airlines||Alaska Airlines||United
OAK,ORD,22,Alaska Airlines||United
OAK,ORD,22,Alaska Airlines||United||United
OAK,ORD,23,Alaska Airlines||Alaska Airlines
OAK,ORD,23,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,ORD,23,Alaska Airlines||Alaska Airlines||United
OAK,ORD,23,Alaska Airlines||United
OAK,ORD,23,Alaska Airlines||United||United
OAK,ORD,23,Delta||Alaska Airlines||Alaska Airlines
OAK,ORD,23,Delta||Delta||Delta
OAK,ORD,23,Delta||Delta||United
OAK,ORD,23,Delta||United
OAK,ORD,23,Delta||United||Alaska Airlines
OAK,ORD,23,Delta||United||United
OAK,ORD,23,Frontier Airlines||Frontier Airlines
OAK,ORD,23,Spirit Airlines||Spirit Airlines
OAK,PHL,0,Alaska Airlines||Alaska Airlines
OAK,PHL,0,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,PHL,0,Alaska Airlines||Alaska Airlines||United
OAK,PHL,0,Alaska Airlines||United||United
OAK,PHL,0,Delta||Delta
OAK,PHL,0,Delta||Delta||Delta
OAK,PHL,0,Delta||Delta||United
OAK,PHL,0,Delta||United||United
OAK,PHL,0,Frontier Airlines||Frontier Airlines
OAK,PHL,1,Alaska Airlines||Alaska Airlines
OAK,PHL,1,Alaska Airlines||Alaska Airlines||Delta
OAK,PHL,1,Alaska Airlines||Alaska Airlines||United
OAK,PHL,1,Alaska Airlines||United||United
OAK,PHL,1,Delta||Delta||Delta
OAK,PHL,1,Delta||United||United
OAK,PHL,1,Frontier Airlines||Frontier Airlines
OAK,PHL,2,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,PHL,2,Alaska Airlines||Alaska Airlines||United
OAK,PHL,2,Alaska Airlines||United||United
OAK,PHL,2,Frontier Airlines||Frontier Airlines
OAK,PHL,2,Spirit Airlines||Spirit Airlines
OAK,PHL,3,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,PHL,3,Alaska Airlines||Alaska Airlines||United
OAK,PHL,3,Alaska Airlines||United||United
OAK,PHL,3,Frontier Airlines||Frontier Airlines
OAK,PHL,3,Spirit Airlines||Spirit Airlines
OAK,PHL,4,Alaska Airlines||Alaska Airlines||United
OAK,PHL,4,Alaska Airlines||United||United
OAK,PHL,4,Spirit Airlines
OAK,PHL,4,Spirit Airlines||Spirit Airlines
OAK,PHL,5,Delta||Delta
OAK,PHL,5,Delta||Delta||United
OAK,PHL,5,Spirit Airlines
OAK,PHL,5,Spirit Airlines||Spirit Airlines
OAK,PHL,12,Delta||Delta
OAK,PHL,12,Delta||Delta||Delta
OAK,PHL,12,Delta||Delta||United
OAK,PHL,12,Delta||United||United
OAK,PHL,13,Alaska Airlines||Alaska Airlines
OAK,PHL,13,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,PHL,13,Alaska Airlines||Alaska Airlines||Delta
OAK,PHL,13,Alaska Airlines||Alaska Airlines||United
OAK,PHL,13,Alaska Airlines||United||United
OAK,PHL,13,Delta||Delta
OAK,PHL,13,Delta||Delta||Delta
OAK,PHL,13,Delta||Delta||United
OAK,PHL,13,Delta||United||United
OAK,PHL,13,Spirit Airlines||Spirit Airlines
OAK,PHL,14,Alaska Airlines||Alaska Airlines
OAK,PHL,14,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,PHL,14,Alaska Airlines||Alaska Airlines||Delta
OAK,PHL,14,Alaska Airlines||Alaska Airlines||United
OAK,PHL,14,Alaska Airlines||United||United
OAK,PHL,14,Delta||Alaska Airlines||United
OAK,PHL,14,Delta||Delta||Delta
OAK,PHL,14,Delta||United||United
OAK,PHL,14,Spirit Airlines||Spirit Airlines
OAK,PHL,15,Alaska Airlines||Alaska Airlines
OAK,PHL,15,Alaska Airlines||Alaska Airlines||Delta
OAK,PHL,15,Alaska Airlines||Alaska Airlines||United
OAK,PHL,15,Alaska Airlines||United||United
OAK,PHL,15,Spirit Airlines||Spirit Airlines
OAK,PHL,16,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,PHL,16,Alaska Airlines||United||United
OAK,PHL,17,Alaska Airlines||Alaska Airlines
OAK,PHL,17,Alaska Airlines||Alaska Airlines||Delta
OAK,PHL,17,Alaska Airlines||Alaska Airlines||United
OAK,PHL,17,Alaska Airlines||United||United
OAK,PHL,17,Delta||Delta
OAK,PHL,17,Delta||Delta||Delta
OAK,PHL,17,Delta||Delta||United
OAK,PHL,17,Delta||United||United
OAK,PHL,18,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,PHL,18,Alaska Airlines||United||United
OAK,PHL,18,Delta||Delta||Delta
OAK,PHL,18,Delta||United||United
OAK,PHL,18,Spirit Airlines||Spirit Airlines
OAK,PHL,19,Alaska Airlines||Alaska Airlines
OAK,PHL,19,Alaska Airlines||Alaska Airlines||United
OAK,PHL,19,Alaska Airlines||United||United
OAK,PHL,20,Alaska Airlines||Alaska Airlines
OAK,PHL,20,Alaska Airlines||Alaska Airlines||United
OAK,PHL,20,Alaska Airlines||United||United
OAK,PHL,20,Delta||Delta
OAK,PHL,20,Delta||Delta||Delta
OAK,PHL,20,Delta||Delta||United
OAK,PHL,20,Delta||United||United
OAK,PHL,20,Frontier Airlines||Frontier Airlines
OAK,PHL,20,Spirit Airlines||Spirit Airlines
OAK,PHL,21,Alaska Airlines||Alaska Airlines
OAK,PHL,21,Alaska Airlines||Alaska Airlines||United
OAK,PHL,21,Alaska Airlines||United||United
OAK,PHL,21,Delta||Delta||Delta
OAK,PHL,21,Delta||United||United
OAK,PHL,22,Alaska Airlines||Alaska Airlines
OAK,PHL,22,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,PHL,22,Alaska Airlines||Alaska Airlines||United
OAK,PHL,22,Alaska Airlines||United||United
OAK,PHL,23,Alaska Airlines||Alaska Airlines
OAK,PHL,23,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,PHL,23,Alaska Airlines||Alaska Airlines||United
OAK,PHL,23,Alaska Airlines||United||United
OAK,PHL,23,Delta||Alaska Airlines||United
OAK,PHL,23,Delta||Delta||Delta
OAK,PHL,23,Delta||Delta||United
OAK,PHL,23,Delta||United||United
OAK,PHL,23,Spirit Airlines
OAK,PHL,23,Spirit Airlines||Spirit Airlines
OAK,SFO,0,Alaska Airlines||Alaska Airlines
OAK,SFO,0,Delta||Delta
OAK,SFO,0,Delta||Delta||Alaska Airlines
OAK,SFO,0,Delta||Delta||United
OAK,SFO,1,Alaska Airlines||Alaska Airlines
OAK,SFO,1,Delta||Alaska Airlines
OAK,SFO,1,Delta||Delta
OAK,SFO,1,Delta||Delta||Alaska Airlines
OAK,SFO,1,Delta||United
OAK,SFO,2,Alaska Airlines||United
OAK,SFO,3,Alaska Airlines||Alaska Airlines
OAK,SFO,3,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,SFO,3,Alaska Airlines||United
OAK,SFO,4,Alaska Airlines||Alaska Airlines
OAK,SFO,4,Alaska Airlines||United
OAK,SFO,12,Delta||Alaska Airlines||Alaska Airlines
OAK,SFO,12,Delta||Delta
OAK,SFO,12,Delta||Delta||Alaska Airlines
OAK,SFO,12,Delta||Delta||United
OAK,SFO,12,Delta||United
OAK,SFO,12,Delta||United||United
OAK,SFO,13,Alaska Airlines||Alaska Airlines
OAK,SFO,13,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,SFO,13,Alaska Airlines||Alaska Airlines||Delta
OAK,SFO,13,Alaska Airlines||Alaska Airlines||United
OAK,SFO,13,Alaska Airlines||United
OAK,SFO,13,Delta||Delta
OAK,SFO,13,Delta||United
OAK,SFO,14,Alaska Airlines||Alaska Airlines
OAK,SFO,14,Alaska Airlines||United
OAK,SFO,14,Delta||Alaska Airlines
OAK,SFO,14,Delta||Delta
OAK,SFO,14,Delta||Delta||Alaska Airlines
OAK,SFO,14,Delta||Delta||Delta
OAK,SFO,14,Delta||Delta||United
OAK,SFO,14,Delta||United
OAK,SFO,14,Delta||United||Alaska Airlines
OAK,SFO,15,Alaska Airlines||Alaska Airlines
OAK,SFO,15,Alaska Airlines||United
OAK,SFO,15,Hawaiian Airlines||Alaska Airlines
OAK,SFO,15,Hawaiian Airlines||Hawaiian Airlines
OAK,SFO,16,Alaska Airlines||Alaska Airlines
OAK,SFO,16,Alaska Airlines||Alaska Airlines||United
OAK,SFO,16,Alaska Airlines||United
OAK,SFO,16,Hawaiian Airlines||Alaska Airlines
OAK,SFO,16,Hawaiian Airlines||Hawaiian Airlines
OAK,SFO,17,Alaska Airlines||Alaska Airlines
OAK,SFO,17,Alaska Airlines||United
OAK,SFO,17,Delta||Delta
OAK,SFO,17,Delta||Delta||Alaska Airlines
OAK,SFO,17,Delta||Delta||Delta
OAK,SFO,17,Delta||Delta||United
OAK,SFO,17,Delta||United
OAK,SFO,17,Delta||United||United
OAK,SFO,18,Alaska Airlines||Alaska Airlines
OAK,SFO,18,Alaska Airlines||Alaska Airlines||Alaska Airlines
OAK,SFO,18,Alaska Airlines||United
OAK,SFO,18,Delta||Alaska Airlines
OAK,SFO,18,Delta||Delta
OAK,SFO,18,Delta||Delta||Alaska Airlines
OAK,SFO,18,Delta||Delta||Delta
OAK,SFO,18,Delta||United
OAK,SFO,19,Alaska Airlines||Alaska Airlines
OAK,SFO,19,Alaska Airlines||Alaska Airlines||United
OAK,SFO,19,Alaska Airlines||United
OAK,SFO,20,Alaska Airlines||Alaska Airlines
OAK,SFO,20,Alaska Airlines||United
OAK,SFO,20,Delta||Delta
OAK,SFO,20,Delta||Delta||Alaska Airlines
OAK,SFO,20,Delta||Delta||United
OAK,SFO,20,Delta||United
OAK,SFO,20,Delta||United||United
OAK,SFO,21,Alaska Airlines||Alaska Airlines
OAK,SFO,21,Alaska Airlines||United
OAK,SFO,21,Delta||Alaska Airlines
OAK,SFO,21,Delta||Delta
OAK,SFO,21,Delta||Delta||Alaska Airlines
OAK,SFO,21,Delta||United
OAK,SFO,22,Alaska Airlines||Alaska Airlines
OAK,SFO,22,Alaska Airlines||Alaska Airlines||United
OAK,SFO,22,Alaska Airlines||United
OAK,SFO,23,Alaska Airlines||Alaska Airlines
OAK,SFO,23,Alaska Airlines||United
OAK,SFO,23,Delta||Alaska Airlines
OAK,SFO,23,Delta||Delta
OAK,SFO,23,Delta||United
OAK,SFO,23,Delta||United||Alaska Airlines
ORD,ATL,0,American Airlines||American Airlines
ORD,ATL,0,Delta
ORD,ATL,0,Delta||Delta
ORD,ATL,0,Delta||Delta||Delta
ORD,ATL,0,Frontier Airlines||Frontier Airlines
ORD,ATL,0,JetBlue Airways||JetBlue Airways
ORD,ATL,0,Spirit Airlines||Spirit Airlines
ORD,ATL,0,United||United
ORD,ATL,1,American Airlines||American Airlines
ORD,ATL,1,Delta
ORD,ATL,1,Frontier Airlines||Frontier Airlines
ORD,ATL,1,Spirit Airlines||Spirit Airlines
ORD,ATL,2,Spirit Airlines||Spirit Airlines
ORD,ATL,2,United
ORD,ATL,2,United||United
ORD,ATL,2,United||United||United
ORD,ATL,10,American Airlines||American Airlines
ORD,ATL,10,Delta
ORD,ATL,10,Spirit Airlines||Spirit Airlines
ORD,ATL,10,United||United
ORD,ATL,11,American Airlines||American Airlines
ORD,ATL,11,American Airlines||American Airlines||American Airlines
ORD,ATL,11,Delta
ORD,ATL,11,Delta||Delta
ORD,ATL,11,JetBlue Airways||JetBlue Airways
ORD,ATL,11,Spirit Airlines||Spirit Airlines
ORD,ATL,11,United||United
ORD,ATL,12,American Airlines||American Airlines
ORD,ATL,12,American Airlines||American Airlines||American Airlines
ORD,ATL,12,Delta
ORD,ATL,12,Delta||Delta
ORD,ATL,12,Spirit Airlines||Spirit Airlines
ORD,ATL,12,United
ORD,ATL,12,United||Cape Air||Cape Air||Delta
ORD,ATL,12,United||United
ORD,ATL,13,American Airlines
ORD,ATL,13,American Airlines||American Airlines
ORD,ATL,13,American Airlines||American Airlines||American Airlines
ORD,ATL,13,Delta||Delta
ORD,ATL,13,JetBlue Airways||JetBlue Airways
ORD,ATL,13,Spirit Airlines||Spirit Airlines
ORD,ATL,13,United
ORD,ATL,13,United||Boutique Air||Boutique Air
ORD,ATL,13,United||Cape Air||Cape Air||Delta
ORD,ATL,13,United||United
ORD,ATL,14,American Airlines||American Airlines
ORD,ATL,14,Delta
ORD,ATL,14,Delta||Delta
ORD,ATL,14,United||Cape Air||Cape Air||Delta
ORD,ATL,14,United||United
ORD,ATL,15,American Airlines
ORD,ATL,15,American Airlines||American Airlines
ORD,ATL,15,Delta
ORD,ATL,15,Delta||Delta
ORD,ATL,15,JetBlue Airways||JetBlue Airways
ORD,ATL,15,Spirit Airlines
ORD,ATL,15,Spirit Airlines||Spirit Airlines
ORD,ATL,15,United
ORD,ATL,15,United||Cape Air||Cape Air||Delta
ORD,ATL,15,United||United
ORD,ATL,16,American Airlines||American Airlines
ORD,ATL,16,American Airlines||American Airlines||American Airlines
ORD,ATL,16,Delta
ORD,ATL,16,Delta||Delta
ORD,ATL,16,JetBlue Airways||JetBlue Airways
ORD,ATL,16,Spirit Airlines
ORD,ATL,16,Spirit Airlines||Spirit Airlines
ORD,ATL,16,United||United
ORD,ATL,16,United||United||United
ORD,ATL,17,American Airlines||American Airlines
ORD,ATL,17,Delta
ORD,ATL,17,Delta||Delta
ORD,ATL,17,Frontier Airlines||Frontier Airlines
ORD,ATL,17,JetBlue Airways||JetBlue Airways
ORD,ATL,17,Spirit Airlines||Spirit Airlines
ORD,ATL,17,United||United
ORD,ATL,18,American Airlines
ORD,ATL,18,American Airlines||American Airlines
ORD,ATL,18,American Airlines||American Airlines||American Airlines
ORD,ATL,18,Cape Air||Cape Air||American Airlines||American Airlines
ORD,ATL,18,Cape Air||Cape Air||Delta
ORD,ATL,18,Delta
ORD,ATL,18,Delta||Delta
ORD,ATL,18,JetBlue Airways||JetBlue Airways
ORD,ATL,18,United
ORD,ATL,18,United||United
ORD,ATL,19,American Airlines
ORD,ATL,19,American Airlines||American Airlines
ORD,ATL,19,American Airlines||American Airlines||American Airlines
ORD,ATL,19,Delta||Delta
ORD,ATL,19,Spirit Airlines
ORD,ATL,19,Spirit Airlines||Spirit Airlines
ORD,ATL,19,United
ORD,ATL,19,United||United
ORD,ATL,19,United||United||United
ORD,ATL,20,American Airlines||American Airlines
ORD,ATL,20,American Airlines||American Airlines||American Airlines
ORD,ATL,20,Delta
ORD,ATL,20,Delta||Delta
ORD,ATL,20,Spirit Airlines
ORD,ATL,20,Spirit Airlines||Spirit Airlines
ORD,ATL,20,United||United
ORD,ATL,20,United||United||United
ORD,ATL,21,American Airlines||American Airlines
ORD,ATL,21,Delta
ORD,ATL,21,Delta||Delta
ORD,ATL,21,Frontier Airlines||Frontier Airlines
ORD,ATL,21,JetBlue Airways||JetBlue Airways
ORD,ATL,21,Spirit Airlines
ORD,ATL,21,Spirit Airlines||Spirit Airlines
ORD,ATL,21,United||United
ORD,ATL,22,American Airlines
ORD,ATL,22,American Airlines||American Airlines
ORD,ATL,22,American Airlines||American Airlines||American Airlines
ORD,ATL,22,Delta
ORD,ATL,22,Delta||Delta
ORD,ATL,22,Delta||Delta||Delta
ORD,ATL,22,Frontier Airlines||Frontier Airlines
ORD,ATL,22,Spirit Airlines
ORD,ATL,22,Spirit Airlines||Spirit Airlines
ORD,ATL,22,United
ORD,ATL,22,United||United
ORD,ATL,23,American Airlines||American Airlines
ORD,ATL,23,Delta
ORD,ATL,23,Delta||Delta
ORD,ATL,23,Spirit Airlines
ORD,ATL,23,United
ORD,ATL,23,United||United
ORD,BOS,0,American Airlines
ORD,BOS,0,American Airlines||American Airlines
ORD,BOS,0,Delta
ORD,BOS,0,Delta||Delta
ORD,BOS,0,Delta||Delta||Delta
ORD,BOS,0,Frontier Airlines||Frontier Airlines
ORD,BOS,0,JetBlue Airways
ORD,BOS,0,Sun Country Airlines||Sun Country Airlines
ORD,BOS,0,United
ORD,BOS,0,United||Delta||Delta
ORD,BOS,0,United||United
ORD,BOS,1,American Airlines
ORD,BOS,1,American Airlines||American Airlines
ORD,BOS,1,American Airlines||American Airlines||American Airlines
ORD,BOS,1,Delta
ORD,BOS,1,Frontier Airlines||Frontier Airlines
ORD,BOS,1,JetBlue Airways
ORD,BOS,1,Sun Country Airlines||Sun Country Airlines
ORD,BOS,1,United||Delta
ORD,BOS,2,American Airlines
ORD,BOS,2,American Airlines||American Airlines||American Airlines
ORD,BOS,2,JetBlue Airways
ORD,BOS,2,Sun Country Airlines||Sun Country Airlines
ORD,BOS,2,United
ORD,BOS,2,United||Delta||Delta
ORD,BOS,2,United||United
ORD,BOS,2,United||United||United
ORD,BOS,10,American Airlines||American Airlines
ORD,BOS,10,Spirit Airlines||Spirit Airlines
ORD,BOS,10,United||United
ORD,BOS,11,American Airlines
ORD,BOS,11,American Airlines||American Airlines
ORD,BOS,11,American Airlines||American Airlines||American Airlines
ORD,BOS,11,Delta
ORD,BOS,11,Delta||Delta
ORD,BOS,11,JetBlue Airways
ORD,BOS,11,United
ORD,BOS,11,United||Delta
ORD,BOS,11,United||United
ORD,BOS,11,United||United||United
ORD,BOS,12,Alaska Airlines||Alaska Airlines
ORD,BOS,12,American Airlines
ORD,BOS,12,American Airlines||American Airlines
ORD,BOS,12,American Airlines||American Airlines||American Airlines
ORD,BOS,12,Delta||Delta
ORD,BOS,12,Delta||Delta||Delta
ORD,BOS,12,JetBlue Airways
ORD,BOS,12,Spirit Airlines||Spirit Airlines
ORD,BOS,12,United
ORD,BOS,12,United||United
ORD,BOS,12,United||United||United
ORD,BOS,13,American Airlines
ORD,BOS,13,American Airlines||American Airlines
ORD,BOS,13,American Airlines||American Airlines||American Airlines
ORD,BOS,13,Delta
ORD,BOS,13,Delta||Delta
ORD,BOS,13,JetBlue Airways
ORD,BOS,13,Spirit Airlines||Spirit Airlines
ORD,BOS,13,United
ORD,BOS,13,United||Delta
ORD,BOS,13,United||United
ORD,BOS,14,American Airlines
ORD,BOS,14,American Airlines||American Airlines
ORD,BOS,14,Delta
ORD,BOS,14,Delta||Delta
ORD,BOS,14,JetBlue Airways
ORD,BOS,14,Spirit Airlines||Spirit Airlines
ORD,BOS,14,United||Delta
ORD,BOS,14,United||United
ORD,BOS,15,American Airlines
ORD,BOS,15,American Airlines||American Airlines
ORD,BOS,15,American Airlines||American Airlines||American Airlines
ORD,BOS,15,Delta
ORD,BOS,15,Delta||Delta
ORD,BOS,15,JetBlue Airways
ORD,BOS,15,JetBlue Airways||JetBlue Airways
ORD,BOS,15,Spirit Airlines||Spirit Airlines
ORD,BOS,15,United
ORD,BOS,15,United||Delta
ORD,BOS,15,United||United
ORD,BOS,15,United||United||United
ORD,BOS,16,American Airlines||American Airlines
ORD,BOS,16,American Airlines||American Airlines||American Airlines
ORD,BOS,16,Delta||Delta
ORD,BOS,16,JetBlue Airways||JetBlue Airways
ORD,BOS,16,Spirit Airlines||Spirit Airlines
ORD,BOS,16,United
ORD,BOS,16,United||Delta
ORD,BOS,16,United||United
ORD,BOS,17,American Airlines
ORD,BOS,17,American Airlines||American Airlines
ORD,BOS,17,American Airlines||American Airlines||American Airlines
ORD,BOS,17,Delta
ORD,BOS,17,Delta||Delta
ORD,BOS,17,Frontier Airlines||Frontier Airlines
ORD,BOS,17,JetBlue Airways
ORD,BOS,17,United||Delta
ORD,BOS,17,United||United
ORD,BOS,17,United||United||United
ORD,BOS,18,American Airlines
ORD,BOS,18,American Airlines||American Airlines
ORD,BOS,18,American Airlines||American Airlines||American Airlines
ORD,BOS,18,Cape Air||Cape Air||American Airlines||American Airlines
ORD,BOS,18,Cape Air||Cape Air||Delta||Delta
ORD,BOS,18,Delta
ORD,BOS,18,Delta||Delta
ORD,BOS,18,Delta||Delta||Delta
ORD,BOS,18,JetBlue Airways
ORD,BOS,18,JetBlue Airways||JetBlue Airways
ORD,BOS,18,United
ORD,BOS,18,United||Delta
ORD,BOS,18,United||United
ORD,BOS,19,American Airlines||American Airlines
ORD,BOS,19,American Airlines||American Airlines||American Airlines
ORD,BOS,19,Delta||Delta
ORD,BOS,19,United
ORD,BOS,19,United||Delta
ORD,BOS,19,United||United
ORD,BOS,19,United||United||United
ORD,BOS,20,American Airlines
ORD,BOS,20,American Airlines||American Airlines
ORD,BOS,20,American Airlines||American Airlines||American Airlines
ORD,BOS,20,Delta||Delta
ORD,BOS,20,JetBlue Airways
ORD,BOS,20,United||Delta
ORD,BOS,20,United||United
ORD,BOS,21,Alaska Airlines||Alaska Airlines
ORD,BOS,21,American Airlines
ORD,BOS,21,American Airlines||American Airlines
ORD,BOS,21,American Airlines||American Airlines||American Airlines
ORD,BOS,21,Delta
ORD,BOS,21,Delta||Delta
ORD,BOS,21,JetBlue Airways
ORD,BOS,21,JetBlue Airways||JetBlue Airways
ORD,BOS,21,United||Delta
ORD,BOS,21,United||United
ORD,BOS,21,United||United||United
ORD,BOS,22,American Airlines
ORD,BOS,22,American Airlines||American Airlines
ORD,BOS,22,American Airlines||American Airlines||American Airlines
ORD,BOS,22,Delta
ORD,BOS,22,Delta||Delta
ORD,BOS,22,Delta||Delta||Delta
ORD,BOS,22,JetBlue Airways
ORD,BOS,22,Spirit Airlines||Spirit Airlines
ORD,BOS,22,Sun Country Airlines||Sun Country Airlines
ORD,BOS,22,United||Delta
ORD,BOS,22,United||United
ORD,BOS,23,American Airlines
ORD,BOS,23,American Airlines||American Airlines
ORD,BOS,23,Delta
ORD,BOS,23,Delta||Delta
ORD,BOS,23,JetBlue Airways
ORD,BOS,23,JetBlue Airways||JetBlue Airways
ORD,BOS,23,Sun Country Airlines||Sun Country Airlines
ORD,BOS,23,United
ORD,BOS,23,United||United
ORD,CLT,0,American Airlines||American Airlines
ORD,CLT,0,Delta||Delta
ORD,CLT,0,Frontier Airlines||Frontier Airlines
ORD,CLT,0,JetBlue Airways||JetBlue Airways
ORD,CLT,0,United
ORD,CLT,0,United||United
ORD,CLT,1,American Airlines
ORD,CLT,1,American Airlines||American Airlines
ORD,CLT,1,United
ORD,CLT,1,United||United
ORD,CLT,1,United||United||United
ORD,CLT,2,American Airlines||American Airlines
ORD,CLT,2,United||United
ORD,CLT,2,United||United||United
ORD,CLT,10,American Airlines
ORD,CLT,10,American Airlines||American Airlines
ORD,CLT,10,Delta||Delta
ORD,CLT,10,Spirit Airlines||Spirit Airlines
ORD,CLT,11,American Airlines||American Airlines
ORD,CLT,11,American Airlines||American Airlines||American Airlines
ORD,CLT,11,Delta||Delta
ORD,CLT,11,Frontier Airlines||Frontier Airlines
ORD,CLT,11,JetBlue Airways||JetBlue Airways
ORD,CLT,11,United||United
ORD,CLT,11,United||United||United
ORD,CLT,12,American Airlines
ORD,CLT,12,American Airlines||American Airlines
ORD,CLT,12,Delta||Delta
ORD,CLT,12,Spirit Airlines||Spirit Airlines
ORD,CLT,12,United
ORD,CLT,12,United||United
ORD,CLT,12,United||United||United
ORD,CLT,13,American Airlines
ORD,CLT,13,American Airlines||American Airlines
ORD,CLT,13,American Airlines||Cape Air||Cape Air||American Airlines
ORD,CLT,13,Delta||Delta
ORD,CLT,13,JetBlue Airways||JetBlue Airways
ORD,CLT,13,Spirit Airlines||Spirit Airlines
ORD,CLT,13,United
ORD,CLT,13,United||United
ORD,CLT,13,United||United||United
ORD,CLT,14,American Airlines
ORD,CLT,14,American Airlines||American Airlines
ORD,CLT,14,Delta||Delta
ORD,CLT,14,JetBlue Airways||JetBlue Airways
ORD,CLT,14,United
ORD,CLT,14,United||United
ORD,CLT,15,American Airlines
ORD,CLT,15,American Airlines||American Airlines
ORD,CLT,15,American Airlines||Cape Air||Cape Air||American Airlines
ORD,CLT,15,Delta||Delta
ORD,CLT,15,Spirit Airlines||Spirit Airlines
ORD,CLT,15,United
ORD,CLT,15,United||United
ORD,CLT,16,American Airlines||American Airlines
ORD,CLT,16,Delta||Delta
ORD,CLT,16,Spirit Airlines||Spirit Airlines
ORD,CLT,16,United||United
